,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,17,2018/10/21 17:20,5399,乗客アプリ（地図から）,2105,1256,7,1,,2018/10/21 17:26,2018/10/21 17:34,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 17:26,2018/10/21 17:26,2018/10/21 17:34,2018/10/21 17:34,,2018/10/21 17:20,0:07:57,0:07:57,,00,05,,,,,
-,-,17,2018/10/21 17:22,5400,まちかど設置端末（地図から）,0,846,10,3,,2018/10/21 17:27,2018/10/21 17:37,35.450681 139.632446,横浜桜木町ワシントンホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/21 17:26,2018/10/21 17:26,2018/10/21 17:41,2018/10/21 17:41,,2018/10/21 17:22,0:09:50,0:29:30,,00,05,,,,,
-,-,17,2018/10/21 17:22,5401,乗客アプリ（地図から）,1828,831,3,2,,2018/10/21 17:25,2018/10/21 17:36,35.445857 139.647636,ホテルモントレ横浜,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/10/21 17:24,2018/10/21 17:25,2018/10/21 17:33,2018/10/21 17:38,,2018/10/21 17:22,0:10:48,0:21:36,,00,02,,,,,
-,-,17,2018/10/21 17:22,5402,乗客アプリ（目的地から）,3600,1214,3,1,,2018/10/21 17:27,2018/10/21 17:40,35.443659 139.650847,横浜マリンタワー,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 17:28,2018/10/21 17:28,2018/10/21 17:47,2018/10/21 17:47,,2018/10/21 17:22,0:13:29,0:13:29,,00,04,,,,,
-,-,17,2018/10/21 17:26,5403,まちかど設置端末（地図から）,0,1297,2,2,,2018/10/21 17:32,2018/10/21 17:39,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443908 139.635249,イセザキ・モール,2018/10/21 17:32,2018/10/21 17:32,2018/10/21 17:44,2018/10/21 17:44,,2018/10/21 17:26,0:07:07,0:14:14,,00,06,,,,,
-,-,17,2018/10/21 17:28,5404,乗客アプリ（目的地から）,1334,668,4,1,,2018/10/21 17:36,2018/10/21 17:39,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.445783 139.642958,横浜情報文化センター,2018/10/21 17:38,2018/10/21 17:38,2018/10/21 17:43,2018/10/21 17:43,,2018/10/21 17:28,0:03:28,0:03:28,,00,08,,,,,
-,-,17,2018/10/21 17:34,5405,乗客アプリ（目的地から）,3445,922,3,1,,2018/10/21 17:45,2018/10/21 17:53,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/21 17:43,2018/10/21 17:43,2018/10/21 17:52,2018/10/21 17:53,,2018/10/21 17:34,0:07:42,0:07:42,,02,10,,,,,
-,-,17,2018/10/21 17:35,5406,乗客アプリ（地図から）,2498,317,3,2,,2018/10/21 17:40,2018/10/21 17:53,35.456605 139.635327,横浜ベイホテル東急,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/21 17:46,2018/10/21 17:46,2018/10/21 17:54,2018/10/21 17:54,,2018/10/21 17:35,0:12:30,0:25:00,,00,04,,,,,
-,-,17,2018/10/21 17:37,5407,まちかど設置端末（地図から）,0,1135,9,4,,2018/10/21 17:42,2018/10/21 17:52,35.452963 139.642093,横浜赤レンガ倉庫,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 17:44,2018/10/21 17:44,2018/10/21 17:56,2018/10/21 17:56,,2018/10/21 17:37,0:09:48,0:39:12,,00,05,,,,,
-,-,17,2018/10/21 17:39,5409,乗客アプリ（地図から）,1340,329,5,1,,2018/10/21 17:43,2018/10/21 17:48,35.447546 139.64358,横浜開港資料館,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 17:43,2018/10/21 17:43,2018/10/21 17:54,2018/10/21 17:54,,2018/10/21 17:39,0:05:25,0:05:25,,00,03,,,,,
-,☆,17,2018/10/21 17:45,5411,乗客アプリ（地図から）,3631,517,5,4,2018/10/21 17:45,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.441441 139.648505,横浜中華街朱雀門,2018/10/21 17:55,,2018/10/21 18:09,,,2018/10/21 17:45,0:00:00,0:00:00,,00,10,,,,,
★,-,18,2018/10/21 17:18,5398,まちかど設置端末（地図から）,0,583,1,2,,2018/10/21 18:14,2018/10/21 18:29,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/21 18:18,2018/10/21 18:18,2018/10/21 18:31,2018/10/21 18:35,2018/10/21 18:18,2018/10/21 18:18,0:14:50,0:29:40,313,00,00,04,04,,,
★,-,18,2018/10/21 17:38,5408,まちかど設置端末（店舗から）,0,312,6,1,,2018/10/21 18:04,2018/10/21 18:12,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 18:07,2018/10/21 18:07,2018/10/21 18:18,2018/10/21 18:18,2018/10/21 18:07,2018/10/21 18:07,0:08:12,0:08:12,,00,00,,,,,
★,-,18,2018/10/21 17:40,5410,まちかど設置端末（地図から）,0,419,9,3,,2018/10/21 18:07,2018/10/21 18:17,35.441002 139.650809,横浜元町ショッピングストリート,35.443908 139.635249,イセザキ・モール,2018/10/21 18:09,2018/10/21 18:09,2018/10/21 18:22,2018/10/21 18:22,2018/10/21 18:09,2018/10/21 18:09,0:10:40,0:32:00,,00,00,,,,,
-,-,18,2018/10/21 18:00,5412,乗客アプリ（地図から）,3631,649,5,4,,2018/10/21 18:04,2018/10/21 18:15,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.441441 139.648505,横浜中華街朱雀門,2018/10/21 18:06,2018/10/21 18:06,2018/10/21 18:21,2018/10/21 18:21,,2018/10/21 18:00,0:10:17,0:41:08,,00,04,,,,,
-,-,18,2018/10/21 18:08,5413,乗客アプリ（目的地から）,2669,1117,10,1,,2018/10/21 18:11,2018/10/21 18:15,35.452963 139.642093,横浜赤レンガ倉庫,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/21 18:10,2018/10/21 18:10,2018/10/21 18:21,2018/10/21 18:21,,2018/10/21 18:08,0:04:24,0:04:24,,01,02,,,,,
-,-,18,2018/10/21 18:13,5414,まちかど設置端末（店舗から）,0,1244,7,1,,2018/10/21 18:19,2018/10/21 18:26,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 18:20,2018/10/21 18:20,2018/10/21 18:34,2018/10/21 18:34,,2018/10/21 18:13,0:06:50,0:06:50,,00,06,,,,,
-,-,18,2018/10/21 18:14,5415,まちかど設置端末（店舗から）,0,1226,1,1,,2018/10/21 18:15,2018/10/21 18:22,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 18:16,2018/10/21 18:16,2018/10/21 18:26,2018/10/21 18:26,,2018/10/21 18:14,0:06:58,0:06:58,,00,01,,,,,
-,-,18,2018/10/21 18:15,5416,乗客アプリ（地図から）,3028,924,6,2,,2018/10/21 18:22,2018/10/21 18:27,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443908 139.635249,イセザキ・モール,2018/10/21 18:23,2018/10/21 18:23,2018/10/21 18:35,2018/10/21 18:35,,2018/10/21 18:15,0:05:49,0:11:38,,00,06,,,,,
★,-,18,2018/10/21 18:16,5417,乗客アプリ（簡単予約）,2915,955,7,1,,2018/10/21 18:48,2018/10/21 18:55,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 18:46,2018/10/21 18:46,2018/10/21 18:55,2018/10/21 18:55,2018/10/21 18:46,2018/10/21 18:46,0:06:52,0:06:52,,02,02,,,,,
-,-,18,2018/10/21 18:18,5418,乗客アプリ（目的地から）,3598,439,8,2,,2018/10/21 18:24,2018/10/21 18:35,35.45435 139.631762,横浜ロイヤルパークホテル,35.445857 139.647636,ホテルモントレ横浜,2018/10/21 18:21,2018/10/21 18:21,2018/10/21 18:33,2018/10/21 18:33,,2018/10/21 18:18,0:10:48,0:21:36,,02,06,,,,,
-,-,18,2018/10/21 18:25,5419,まちかど設置端末（店舗から）,0,830,2,1,,2018/10/21 18:31,2018/10/21 18:38,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 18:29,2018/10/21 18:29,2018/10/21 18:37,2018/10/21 18:37,,2018/10/21 18:25,0:07:17,0:07:17,,01,05,,,,,
-,-,18,2018/10/21 18:33,5420,乗客アプリ（地図から）,3637,426,9,3,,2018/10/21 18:36,2018/10/21 18:53,35.4587 139.625091,横浜アンパンマンこどもミュージアム,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 18:37,2018/10/21 18:37,2018/10/21 18:54,2018/10/21 19:00,,2018/10/21 18:33,0:17:02,0:51:06,,00,03,,,,,
-,-,18,2018/10/21 18:34,5421,乗客アプリ（地図から）,3445,1267,9,1,,2018/10/21 18:42,2018/10/21 18:57,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/21 18:44,2018/10/21 18:44,2018/10/21 19:04,2018/10/21 19:04,,2018/10/21 18:34,0:14:24,0:14:24,,00,08,,,,,
-,-,18,2018/10/21 18:38,5422,乗客アプリ（目的地から）,1096,629,8,1,,2018/10/21 18:46,2018/10/21 18:55,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443908 139.635249,イセザキ・モール,2018/10/21 18:44,2018/10/21 18:44,2018/10/21 18:55,2018/10/21 18:55,,2018/10/21 18:38,0:08:57,0:08:57,,01,07,,,,,
-,-,18,2018/10/21 18:47,5423,乗客アプリ（地図から）,3316,566,10,2,,2018/10/21 18:51,2018/10/21 19:07,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/21 18:49,2018/10/21 18:51,2018/10/21 19:01,2018/10/21 19:10,,2018/10/21 18:47,0:16:33,0:33:06,,01,03,,,,,
-,-,18,2018/10/21 18:49,5424,乗客アプリ（地図から）,1200,1131,10,1,,2018/10/21 18:58,2018/10/21 19:14,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 18:56,2018/10/21 18:57,2018/10/21 19:12,2018/10/21 19:16,,2018/10/21 18:49,0:15:45,0:15:45,,02,09,,,,,
-,-,18,2018/10/21 18:49,5425,乗客アプリ（目的地から）,2928,874,10,1,,2018/10/21 18:58,2018/10/21 19:05,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 18:57,2018/10/21 18:57,2018/10/21 19:07,2018/10/21 19:07,,2018/10/21 18:49,0:07:07,0:07:07,,01,08,,,,,
-,-,18,2018/10/21 18:51,5426,乗客アプリ（地図から）,3028,584,8,1,,2018/10/21 18:55,2018/10/21 19:02,35.443908 139.635249,イセザキ・モール,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 18:55,2018/10/21 18:55,2018/10/21 19:03,2018/10/21 19:03,,2018/10/21 18:51,0:06:49,0:06:49,,00,03,,,,,
-,☆,18,2018/10/21 18:55,5427,乗客アプリ（地図から）,2934,632,4,2,2018/10/21 19:00,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/21 18:58,,2018/10/21 19:07,,,2018/10/21 18:55,0:00:00,0:00:00,,00,05,,,,,
-,-,19,2018/10/21 19:00,5428,乗客アプリ（地図から）,3631,1128,5,4,,2018/10/21 19:03,2018/10/21 19:12,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/21 19:02,2018/10/21 19:02,2018/10/21 19:16,2018/10/21 19:16,,2018/10/21 19:00,0:09:04,0:36:16,101,01,02,04,04,,,
-,-,19,2018/10/21 19:01,5429,乗客アプリ（地図から）,2934,937,4,1,,2018/10/21 19:02,2018/10/21 19:11,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/10/21 19:04,2018/10/21 19:04,2018/10/21 19:13,2018/10/21 19:13,,2018/10/21 19:01,0:08:39,0:08:39,,00,00,,,,,
-,-,19,2018/10/21 19:16,5432,乗客アプリ（簡単予約）,3231,600,1,2,,2018/10/21 19:21,2018/10/21 19:30,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 19:20,2018/10/21 19:20,2018/10/21 19:36,2018/10/21 19:36,,2018/10/21 19:16,0:09:22,0:18:44,,00,04,,,,,
-,-,19,2018/10/21 19:17,5433,乗客アプリ（目的地から）,2070,1270,2,1,,2018/10/21 19:23,2018/10/21 19:31,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.443908 139.635249,イセザキ・モール,2018/10/21 19:21,2018/10/21 19:21,2018/10/21 19:30,2018/10/21 19:30,,2018/10/21 19:17,0:07:50,0:07:50,,01,06,,,,,
-,-,19,2018/10/21 19:36,5436,まちかど設置端末（地図から）,0,662,5,3,,2018/10/21 19:43,2018/10/21 19:49,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 19:44,2018/10/21 19:44,2018/10/21 19:55,2018/10/21 19:55,,2018/10/21 19:36,0:06:37,0:19:51,,00,06,,,,,
-,-,19,2018/10/21 19:46,5437,まちかど設置端末（店舗から）,0,578,4,2,,2018/10/21 19:51,2018/10/21 19:56,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/10/21 19:49,2018/10/21 19:49,2018/10/21 19:58,2018/10/21 19:58,,2018/10/21 19:46,0:05:11,0:10:22,,01,04,,,,,
-,☆,19,2018/10/21 19:11,5431,乗客アプリ（簡単予約）,3231,784,1,2,2018/10/21 19:11,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/21 19:13,,2018/10/21 19:30,,,2018/10/21 19:11,0:00:00,0:00:00,,00,02,,,,,
-,☆,19,2018/10/21 19:30,5435,乗客アプリ（地図から）,3625,402,1,1,2018/10/21 19:30,,,35.443659 139.650847,横浜マリンタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 19:35,,2018/10/21 19:54,,,2018/10/21 19:30,0:00:00,0:00:00,,00,05,,,,,
★,-,20,2018/10/21 19:05,5430,乗客アプリ（地図から）,2737,302,5,1,,2018/10/21 20:00,2018/10/21 20:07,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/10/21 20:05,2018/10/21 20:05,2018/10/21 20:14,2018/10/21 20:14,2018/10/21 20:05,2018/10/21 20:05,0:07:15,0:07:15,271,00,00,03,03,,,
★,-,20,2018/10/21 19:20,5434,まちかど設置端末（地図から）,0,712,9,4,,2018/10/21 20:18,2018/10/21 20:23,35.452963 139.642093,横浜赤レンガ倉庫,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 20:19,2018/10/21 20:19,2018/10/21 20:33,2018/10/21 20:33,2018/10/21 20:19,2018/10/21 20:19,0:05:00,0:20:00,,00,00,,,,,
★,-,20,2018/10/21 19:51,5438,乗客アプリ（目的地から）,1485,378,6,2,,2018/10/21 20:48,2018/10/21 20:57,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/21 20:51,2018/10/21 20:51,2018/10/21 21:01,2018/10/21 21:01,2018/10/21 20:51,2018/10/21 20:51,0:09:40,0:19:20,,00,00,,,,,
-,-,20,2018/10/21 20:00,5439,まちかど設置端末（店舗から）,0,1028,5,1,,2018/10/21 20:02,2018/10/21 20:07,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/10/21 20:03,2018/10/21 20:03,2018/10/21 20:14,2018/10/21 20:14,,2018/10/21 20:00,0:05:35,0:05:35,,00,01,,,,,
-,-,20,2018/10/21 20:10,5441,乗客アプリ（目的地から）,1358,396,1,2,,2018/10/21 20:17,2018/10/21 20:23,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 20:15,2018/10/21 20:15,2018/10/21 20:25,2018/10/21 20:25,,2018/10/21 20:10,0:05:42,0:11:24,,01,06,,,,,
-,-,20,2018/10/21 20:15,5442,乗客アプリ（目的地から）,1740,442,8,1,,2018/10/21 20:21,2018/10/21 20:27,35.45435 139.631762,横浜ロイヤルパークホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 20:18,2018/10/21 20:18,2018/10/21 20:26,2018/10/21 20:26,,2018/10/21 20:15,0:05:51,0:05:51,,03,06,,,,,
-,-,20,2018/10/21 20:19,5443,乗客アプリ（目的地から）,1742,1154,2,1,,2018/10/21 20:23,2018/10/21 20:42,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 20:24,2018/10/21 20:24,2018/10/21 20:41,2018/10/21 20:41,,2018/10/21 20:19,0:18:50,0:18:50,,00,04,,,,,
-,-,20,2018/10/21 20:19,5444,乗客アプリ（地図から）,2632,524,5,1,,2018/10/21 20:23,2018/10/21 20:29,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443908 139.635249,イセザキ・モール,2018/10/21 20:21,2018/10/21 20:21,2018/10/21 20:32,2018/10/21 20:32,,2018/10/21 20:19,0:06:13,0:06:13,,01,03,,,,,
-,-,20,2018/10/21 20:25,5445,まちかど設置端末（店舗から）,0,1174,9,4,,2018/10/21 20:28,2018/10/21 20:35,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 20:27,2018/10/21 20:27,2018/10/21 20:38,2018/10/21 20:38,,2018/10/21 20:25,0:07:08,0:28:32,,00,03,,,,,
★,-,20,2018/10/21 20:29,5446,乗客アプリ（目的地から）,3655,1171,9,2,,2018/10/21 20:59,2018/10/21 21:05,35.450681 139.632446,横浜桜木町ワシントンホテル,35.443659 139.650847,横浜マリンタワー,2018/10/21 20:59,2018/10/21 20:59,2018/10/21 21:11,2018/10/21 21:11,2018/10/21 20:59,2018/10/21 20:59,0:06:19,0:12:38,,00,00,,,,,
-,-,20,2018/10/21 20:29,5447,乗客アプリ（地図から）,3625,329,3,1,,2018/10/21 20:33,2018/10/21 20:50,35.443659 139.650847,横浜マリンタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 20:34,2018/10/21 20:34,2018/10/21 20:53,2018/10/21 20:53,,2018/10/21 20:29,0:17:22,0:17:22,,00,03,,,,,
-,-,20,2018/10/21 20:30,5448,乗客アプリ（目的地から）,2787,706,2,1,,2018/10/21 20:36,2018/10/21 20:41,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 20:37,2018/10/21 20:37,2018/10/21 20:47,2018/10/21 20:47,,2018/10/21 20:30,0:05:55,0:05:55,,00,05,,,,,
-,-,20,2018/10/21 20:38,5450,乗客アプリ（目的地から）,2669,715,2,1,,2018/10/21 20:44,2018/10/21 20:55,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/21 20:48,2018/10/21 20:48,2018/10/21 21:05,2018/10/21 21:05,,2018/10/21 20:38,0:10:50,0:10:50,,00,06,,,,,
-,-,20,2018/10/21 20:38,5451,まちかど設置端末（地図から）,0,1091,5,1,,2018/10/21 20:42,2018/10/21 20:58,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448676 139.635696,横浜平和プラザホテル,2018/10/21 20:45,2018/10/21 20:45,2018/10/21 20:51,2018/10/21 20:59,,2018/10/21 20:38,0:16:50,0:16:50,,00,03,,,,,
-,-,20,2018/10/21 20:39,5452,まちかど設置端末（店舗から）,0,1252,3,3,,2018/10/21 20:45,2018/10/21 20:50,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 20:45,2018/10/21 20:45,2018/10/21 20:56,2018/10/21 20:56,,2018/10/21 20:39,0:05:18,0:15:54,,00,05,,,,,
-,-,20,2018/10/21 20:41,5453,乗客アプリ（目的地から）,2823,490,5,1,,2018/10/21 20:44,2018/10/21 20:59,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 20:47,2018/10/21 20:47,2018/10/21 21:02,2018/10/21 21:07,,2018/10/21 20:41,0:15:04,0:15:04,,00,03,,,,,
-,-,20,2018/10/21 20:42,5454,乗客アプリ（目的地から）,1751,719,5,1,,2018/10/21 20:48,2018/10/21 21:02,35.447541 139.644914,シルク博物館,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/21 20:52,2018/10/21 20:52,2018/10/21 21:15,2018/10/21 21:15,,2018/10/21 20:42,0:14:24,0:14:24,,00,05,,,,,
-,-,20,2018/10/21 20:53,5455,まちかど設置端末（地図から）,0,634,1,1,,2018/10/21 20:59,2018/10/21 21:08,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/10/21 20:59,2018/10/21 20:59,2018/10/21 21:08,2018/10/21 21:08,,2018/10/21 20:53,0:09:32,0:09:32,,00,05,,,,,
-,-,20,2018/10/21 20:55,5456,乗客アプリ（簡単予約）,3231,1156,2,2,,2018/10/21 21:00,2018/10/21 21:10,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/21 21:00,2018/10/21 21:00,2018/10/21 21:18,2018/10/21 21:18,,2018/10/21 20:55,0:09:58,0:19:56,,00,05,,,,,
-,-,20,2018/10/21 20:58,5457,まちかど設置端末（地図から）,0,690,6,2,,2018/10/21 21:03,2018/10/21 21:09,35.454389 139.630904,横浜ランドマークタワー,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/21 21:02,2018/10/21 21:02,2018/10/21 21:08,2018/10/21 21:08,,2018/10/21 20:58,0:05:13,0:10:26,,01,05,,,,,
-,☆,20,2018/10/21 20:07,5440,乗客アプリ（目的地から）,1358,1158,1,2,2018/10/21 20:10,,,35.452963 139.642093,横浜赤レンガ倉庫,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/21 20:15,,2018/10/21 20:24,,,2018/10/21 20:07,0:00:00,0:00:00,,00,07,,,,,
-,☆,20,2018/10/21 20:36,5449,乗客アプリ（目的地から）,2823,395,5,1,2018/10/21 20:39,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/10/21 20:37,,2018/10/21 20:48,,,2018/10/21 20:36,0:00:00,0:00:00,,00,03,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,
