,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,計算用ダミー,
-,-,20,2018/10/25 20:06,6541,乗客アプリ（地図から）,2632,1065,7,1,,2018/10/25 20:09,2018/10/25 20:27,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.443908 139.635249,イセザキ・モール,2018/10/25 20:11,2018/10/25 20:11,2018/10/25 20:26,2018/10/25 20:27,,2018/10/25 20:06,0:17:27,0:17:27,,00,02,,,,,
-,-,20,2018/10/25 20:08,6542,まちかど設置端末（店舗から）,0,1016,7,2,,2018/10/25 20:12,2018/10/25 20:27,35.443073 139.651914,横浜人形の家,35.443908 139.635249,イセザキ・モール,2018/10/25 20:13,2018/10/25 20:13,2018/10/25 20:28,2018/10/25 20:28,,2018/10/25 20:08,0:15:15,0:30:30,,00,03,,,,,
-,-,20,2018/10/25 20:16,6543,まちかど設置端末（店舗から）,0,906,6,1,,2018/10/25 20:18,2018/10/25 20:24,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/10/25 20:23,2018/10/25 20:23,2018/10/25 20:32,2018/10/25 20:32,,2018/10/25 20:16,0:05:19,0:05:19,,00,02,,,,,
-,-,20,2018/10/25 20:21,6544,乗客アプリ（目的地から）,4009,330,4,4,,2018/10/25 20:24,2018/10/25 20:29,35.452963 139.642093,横浜赤レンガ倉庫,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/10/25 20:22,2018/10/25 20:22,2018/10/25 20:33,2018/10/25 20:33,,2018/10/25 20:21,0:05:03,0:20:12,,01,02,,,,,
★,-,20,2018/10/25 20:29,6546,乗客アプリ（目的地から）,3839,446,9,1,,2018/10/25 21:00,2018/10/25 21:05,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,みなとみらい線　馬車道駅,2018/10/25 20:59,2018/10/25 20:59,2018/10/25 21:07,2018/10/25 21:07,2018/10/25 20:59,2018/10/25 20:59,0:04:43,0:04:43,,01,01,,,,,
-,-,20,2018/10/25 20:29,6547,乗客アプリ（地図から）,2225,1285,10,1,,2018/10/25 20:37,2018/10/25 20:47,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/25 20:41,2018/10/25 20:41,2018/10/25 20:54,2018/10/25 20:54,,2018/10/25 20:29,0:09:24,0:09:24,,00,07,,,,,
-,-,20,2018/10/25 20:30,6548,まちかど設置端末（店舗から）,0,316,7,3,,2018/10/25 20:34,2018/10/25 20:40,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/25 20:35,2018/10/25 20:35,2018/10/25 20:46,2018/10/25 20:50,,2018/10/25 20:30,0:05:47,0:17:21,,00,04,,,,,
-,-,20,2018/10/25 20:34,6551,乗客アプリ（目的地から）,3945,405,1,1,,2018/10/25 20:51,2018/10/25 20:51,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/25 20:37,2018/10/25 20:40,2018/10/25 20:55,2018/10/25 21:00,,2018/10/25 20:34,0:00:06,0:00:06,,13,17,,,,,
-,-,20,2018/10/25 20:35,6552,まちかど設置端末（地図から）,0,949,2,1,,2018/10/25 20:39,2018/10/25 20:47,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/25 20:40,2018/10/25 20:40,2018/10/25 20:48,2018/10/25 20:48,,2018/10/25 20:35,0:07:56,0:07:56,,00,04,,,,,
-,-,20,2018/10/25 20:37,6555,乗客アプリ（地図から）,2617,1078,7,1,,2018/10/25 20:42,2018/10/25 21:01,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/25 20:46,2018/10/25 20:46,2018/10/25 21:00,2018/10/25 21:00,,2018/10/25 20:37,0:19:01,0:19:01,,00,05,,,,,
-,-,20,2018/10/25 20:43,6557,まちかど設置端末（店舗から）,0,420,6,1,,2018/10/25 20:45,2018/10/25 20:49,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.456605 139.635327,横浜ベイホテル東急,2018/10/25 20:45,2018/10/25 20:45,2018/10/25 20:54,2018/10/25 20:54,,2018/10/25 20:43,0:03:43,0:03:43,,00,01,,,,,
-,-,20,2018/10/25 20:44,6558,乗客アプリ（地図から）,3338,585,7,2,,2018/10/25 20:48,2018/10/25 20:59,35.448676 139.635696,横浜平和プラザホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/25 20:49,2018/10/25 20:49,2018/10/25 20:57,2018/10/25 20:57,,2018/10/25 20:44,0:10:52,0:21:44,,00,03,,,,,
-,-,20,2018/10/25 20:46,6559,乗客アプリ（地図から）,2291,415,10,1,,2018/10/25 20:52,2018/10/25 21:10,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/10/25 20:51,2018/10/25 20:51,2018/10/25 21:05,2018/10/25 21:13,,2018/10/25 20:46,0:18:07,0:18:07,,01,05,,,,,
-,-,20,2018/10/25 20:48,6560,まちかど設置端末（店舗から）,0,989,3,1,,2018/10/25 20:52,2018/10/25 20:58,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/25 20:51,2018/10/25 20:53,2018/10/25 21:00,2018/10/25 21:01,,2018/10/25 20:48,0:05:22,0:05:22,,00,04,,,,,
-,-,20,2018/10/25 20:49,6562,乗客アプリ（地図から）,3144,1130,10,1,,2018/10/25 20:58,2018/10/25 21:07,35.456605 139.635327,横浜ベイホテル東急,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/25 20:57,2018/10/25 20:57,2018/10/25 21:08,2018/10/25 21:08,,2018/10/25 20:49,0:09:20,0:09:20,,00,08,,,,,
-,-,20,2018/10/25 20:51,6565,乗客アプリ（地図から）,3445,803,7,1,,2018/10/25 20:57,2018/10/25 21:03,35.447541 139.644914,シルク博物館,35.441441 139.648505,横浜中華街朱雀門,2018/10/25 20:56,2018/10/25 20:56,2018/10/25 21:07,2018/10/25 21:07,,2018/10/25 20:51,0:06:36,0:06:36,,00,05,,,,,
-,-,20,2018/10/25 20:56,6566,まちかど設置端末（店舗から）,0,812,8,4,,2018/10/25 21:01,2018/10/25 21:04,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443704 139.651332,ホテルメルパルク横浜,2018/10/25 21:01,2018/10/25 21:01,2018/10/25 21:11,2018/10/25 21:11,,2018/10/25 20:56,0:03:21,0:13:24,,00,04,,,,,
-,-,20,2018/10/25 20:57,6567,まちかど設置端末（店舗から）,0,955,2,3,,2018/10/25 21:03,2018/10/25 21:08,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.443704 139.651332,ホテルメルパルク横浜,2018/10/25 21:03,2018/10/25 21:03,2018/10/25 21:13,2018/10/25 21:13,,2018/10/25 20:57,0:05:40,0:17:00,,00,05,,,,,
★,☆,20,2018/10/25 19:28,6524,乗客アプリ（地図から）,1333,1232,10,1,2018/10/25 19:29,,,35.441441 139.648505,横浜中華街朱雀門,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/25 20:28,,2018/10/25 20:46,,2018/10/25 20:28,2018/10/25 20:28,0:00:00,0:00:00,,00,00,,,,,
★,☆,20,2018/10/25 19:32,6526,乗客アプリ（地図から）,3441,651,5,1,2018/10/25 20:03,,,35.450681 139.632446,横浜桜木町ワシントンホテル,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/10/25 20:02,,2018/10/25 20:06,,2018/10/25 20:02,2018/10/25 20:02,0:00:00,0:00:00,,00,01,,,,,
★,☆,20,2018/10/25 19:46,6533,乗客アプリ（地図から）,3993,735,2,1,2018/10/25 19:58,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441002 139.650809,横浜元町ショッピングストリート,2018/10/25 20:16,,2018/10/25 20:33,,2018/10/25 20:16,2018/10/25 20:16,0:00:00,0:00:00,,00,00,,,,,
-,☆,20,2018/10/25 20:26,6545,まちかど設置端末（店舗から）,0,769,10,1,2018/10/25 20:27,,,35.44291 139.650404,みなとみらい線　元町・中華街駅,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 20:33,,2018/10/25 20:45,,,2018/10/25 20:26,0:00:00,0:00:00,,00,07,,,,,
-,☆,20,2018/10/25 20:32,6549,乗客アプリ（地図から）,2617,545,7,1,2018/10/25 20:37,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443073 139.651914,横浜人形の家,2018/10/25 20:43,,2018/10/25 21:06,,,2018/10/25 20:32,0:00:00,0:00:00,,00,10,,,,,
-,☆,20,2018/10/25 20:34,6550,乗客アプリ（地図から）,3338,819,8,2,2018/10/25 20:34,,,35.448676 139.635696,横浜平和プラザホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/25 20:36,,2018/10/25 20:43,,,2018/10/25 20:34,0:00:00,0:00:00,,00,02,,,,,
-,☆,20,2018/10/25 20:35,6553,乗客アプリ（地図から）,3445,1232,1,1,2018/10/25 20:36,,,35.447541 139.644914,シルク博物館,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/10/25 20:42,,2018/10/25 21:03,,,2018/10/25 20:35,0:00:00,0:00:00,,00,,,,※同一人物と思われるため一番短いものを採用,,
-,☆,20,2018/10/25 20:36,6554,乗客アプリ（地図から）,3445,1278,1,1,2018/10/25 20:48,,,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 20:42,,2018/10/25 20:51,,,2018/10/25 20:36,0:00:00,0:00:00,,00,,,,※同一人物と思われるため一番短いものを採用,,
-,☆,20,2018/10/25 20:40,6556,乗客アプリ（地図から）,3338,750,8,2,2018/10/25 20:40,,,35.448676 139.635696,横浜平和プラザホテル,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/10/25 20:41,,2018/10/25 20:48,,,2018/10/25 20:40,0:00:00,0:00:00,,00,01,,,,,
-,☆,20,2018/10/25 20:48,6561,乗客アプリ（地図から）,3445,412,3,1,2018/10/25 20:49,,,35.447541 139.644914,シルク博物館,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/25 20:52,,2018/10/25 21:06,,,2018/10/25 20:48,0:00:00,0:00:00,,00,03,,,※同一人物と思われるため一番短いものを採用,,
-,☆,20,2018/10/25 20:49,6563,乗客アプリ（地図から）,3445,854,7,1,2018/10/25 20:50,,,35.447541 139.644914,シルク博物館,35.441441 139.648505,横浜中華街朱雀門,2018/10/25 20:55,,2018/10/25 21:06,,,2018/10/25 20:49,0:00:00,0:00:00,,00,,,,※同一人物と思われるため一番短いものを採用,,
-,☆,20,2018/10/25 20:50,6564,乗客アプリ（地図から）,3445,695,7,1,2018/10/25 20:50,,,35.447541 139.644914,シルク博物館,35.441441 139.648505,横浜中華街朱雀門,2018/10/25 20:56,,2018/10/25 21:07,,,2018/10/25 20:50,0:00:00,0:00:00,,00,,,,※同一人物と思われるため一番短いものを採用,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,
