,,,日時,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,日時,降車時間,合成キー,評価,,,,
★,-,20,2018/10/29 20:28,7414,乗客アプリ（簡単予約）,4337,1002,4,2,,2018/10/29 20:57,2018/10/29 21:09,35.443659 139.650847,横浜マリンタワー,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/29 20:58,2018/10/29 20:58,2018/10/29 21:11,2018/10/29 21:18,2018/10/29 20:58,2018/10/29 20:58,0:12:39,0:25:18,,00,00,,,2018/10/29 20:28,2018/10/29 21:09,43402.852777777843402.88125,#N/A,,,,
-,-,20,2018/10/29 20:30,7415,まちかど設置端末（店舗から）,0,551,5,1,,2018/10/29 20:32,2018/10/29 20:44,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448676 139.635696,横浜平和プラザホテル,2018/10/29 20:35,2018/10/29 20:35,2018/10/29 20:45,2018/10/29 20:45,,2018/10/29 20:30,0:12:03,0:12:03,,00,01,,,2018/10/29 20:30,2018/10/29 20:44,43402.854166666743402.8638888889,#N/A,,,,
-,-,20,2018/10/29 20:37,7416,乗客アプリ（地図から）,1771,632,2,1,,2018/10/29 20:44,2018/10/29 20:50,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/29 20:45,2018/10/29 20:45,2018/10/29 20:53,2018/10/29 20:56,,2018/10/29 20:37,0:06:47,0:06:47,,00,06,,,2018/10/29 20:37,2018/10/29 20:50,43402.859027777843402.8680555556,肯定的,,,,
-,-,20,2018/10/29 20:38,7417,まちかど設置端末（店舗から）,0,745,5,1,,2018/10/29 20:42,2018/10/29 20:47,35.450447 139.635947,みなとみらい線　馬車道駅,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/29 20:44,2018/10/29 20:44,2018/10/29 20:51,2018/10/29 20:51,,2018/10/29 20:38,0:05:28,0:05:28,,00,04,,,2018/10/29 20:38,2018/10/29 20:47,43402.859722222243402.8659722222,#N/A,,,,
-,-,20,2018/10/29 20:38,7418,乗客アプリ（地図から）,1751,897,10,1,,2018/10/29 20:44,2018/10/29 20:54,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/29 20:44,2018/10/29 20:44,2018/10/29 20:56,2018/10/29 20:56,,2018/10/29 20:38,0:09:40,0:09:40,,00,06,,,2018/10/29 20:38,2018/10/29 20:54,43402.859722222243402.8708333333,#N/A,,,,
-,-,20,2018/10/29 20:41,7419,乗客アプリ（目的地から）,3945,378,2,1,,2018/10/29 20:47,2018/10/29 20:56,35.454389 139.630904,横浜ランドマークタワー,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/10/29 20:51,2018/10/29 20:51,2018/10/29 21:05,2018/10/29 21:05,,2018/10/29 20:41,0:09:06,0:09:06,,00,05,,,2018/10/29 20:41,2018/10/29 20:56,43402.861805555643402.8722222222,#N/A,,,,
-,-,20,2018/10/29 20:46,7422,乗客アプリWeb（目的地から）,2669,783,7,1,,2018/10/29 20:50,2018/10/29 20:57,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/10/29 20:53,2018/10/29 20:53,2018/10/29 21:04,2018/10/29 21:06,,2018/10/29 20:46,0:07:14,0:07:14,,00,03,,,2018/10/29 20:46,2018/10/29 20:57,43402.865277777843402.8729166667,肯定的,,,,
-,-,20,2018/10/29 20:46,7423,まちかど設置端末（店舗から）,0,440,9,2,,2018/10/29 20:48,2018/10/29 20:52,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/29 20:50,2018/10/29 20:50,2018/10/29 20:57,2018/10/29 20:57,,2018/10/29 20:46,0:04:10,0:08:20,,00,01,,,2018/10/29 20:46,2018/10/29 20:52,43402.865277777843402.8694444444,#N/A,,,,
-,-,20,2018/10/29 20:49,7424,まちかど設置端末（店舗から）,0,1019,7,2,,2018/10/29 20:52,2018/10/29 21:00,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450681 139.632446,横浜桜木町ワシントンホテル,2018/10/29 20:56,2018/10/29 20:56,2018/10/29 21:10,2018/10/29 21:10,,2018/10/29 20:49,0:07:34,0:15:08,,00,02,,,2018/10/29 20:49,2018/10/29 21:00,43402.867361111143402.875,#N/A,,,,
-,-,20,2018/10/29 20:55,7425,まちかど設置端末（店舗から）,0,397,9,1,,2018/10/29 20:58,2018/10/29 21:05,35.448676 139.635696,横浜平和プラザホテル,35.447546 139.64358,横浜開港資料館,2018/10/29 20:58,2018/10/29 20:58,2018/10/29 21:04,2018/10/29 21:04,,2018/10/29 20:55,0:06:45,0:06:45,,00,03,,,2018/10/29 20:55,2018/10/29 21:05,43402.871527777843402.8784722222,#N/A,,,,
-,-,20,2018/10/29 20:59,7426,乗客アプリ（目的地から）,2400,576,4,1,,2018/10/29 21:03,2018/10/29 21:09,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/10/29 21:07,2018/10/29 21:07,2018/10/29 21:17,2018/10/29 21:17,,2018/10/29 20:59,0:05:54,0:05:54,,00,04,,,2018/10/29 20:59,2018/10/29 21:09,43402.874305555643402.88125,#N/A,,,,
-,☆,20,2018/10/29 20:10,7403,乗客アプリ（目的地から）,2823,673,4,1,2018/10/29 20:10,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/10/29 20:20,,2018/10/29 20:41,,,2018/10/29 20:10,0:00:00,0:00:00,,00,10,,,2018/10/29 20:10,1900/1/0 0:00,43402.84027777780,#N/A,,,,
-,☆,20,2018/10/29 20:11,7404,乗客アプリ（目的地から）,2823,957,4,1,2018/10/29 20:11,,,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/10/29 20:22,,2018/10/29 20:42,,,2018/10/29 20:11,0:00:00,0:00:00,,00,11,,,2018/10/29 20:11,1900/1/0 0:00,43402.84097222220,#N/A,,,,
-,☆,20,2018/10/29 20:42,7420,乗客アプリWeb（目的地から）,2669,864,7,1,2018/10/29 20:45,,,35.452963 139.642093,横浜赤レンガ倉庫,35.454389 139.630904,横浜ランドマークタワー,2018/10/29 20:52,,2018/10/29 21:03,,,2018/10/29 20:42,0:00:00,0:00:00,,00,10,,,2018/10/29 20:42,1900/1/0 0:00,43402.86250,#N/A,,,,
-,☆,20,2018/10/29 20:45,7421,まちかど設置端末（店舗から）,0,481,9,3,2018/10/29 20:45,,,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/10/29 20:47,,2018/10/29 20:55,,,2018/10/29 20:45,0:00:00,0:00:00,,00,01,,,2018/10/29 20:45,1900/1/0 0:00,43402.86458333330,#N/A,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,79,,,,11,,13,,,,,,,,,,,,,,,24,,,,,,24 ,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,
