,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,☆,19,2018/11/20 19:55,102-436-SNOW,16939,乗客アプリ（目的地から）,2741,938,9,1,2018/11/20 19:55,,,35.447546 139.64358,横浜開港資料館,35.448676 139.635696,横浜平和プラザホテル,2018/11/20 19:58,,2018/11/20 20:02,,,2018/11/20 19:55,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,
-,☆,19,2018/11/20 19:56,102-435-SNOW,16941,乗客アプリ（目的地から）,2740,916,5,1,2018/11/20 19:56,,,35.447546 139.64358,横浜開港資料館,35.448676 139.635696,横浜平和プラザホテル,2018/11/20 19:57,,2018/11/20 20:02,,,2018/11/20 19:56,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,
-,☆,19,2018/11/20 19:56,102-436-SNOW,16942,乗客アプリ（目的地から）,2741,923,2,1,2018/11/20 19:56,,,35.447546 139.64358,横浜開港資料館,35.448676 139.635696,横浜平和プラザホテル,2018/11/20 19:58,,2018/11/20 20:03,,,2018/11/20 19:56,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,
-,☆,19,2018/11/20 19:57,102-435-SNOW,16944,乗客アプリ（目的地から）,2740,281,5,1,2018/11/20 19:57,,,35.447546 139.64358,横浜開港資料館,35.448676 139.635696,横浜平和プラザホテル,2018/11/20 19:58,,2018/11/20 20:03,,,2018/11/20 19:57,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短いものを採用,
-,☆,19,2018/11/20 19:57,102-436-SNOW,16945,乗客アプリ（目的地から）,2741,75,11,1,2018/11/20 19:57,,,35.447546 139.64358,横浜開港資料館,35.448676 139.635696,横浜平和プラザホテル,2018/11/20 19:58,,2018/11/20 20:03,,,2018/11/20 19:57,0:00:00,0:00:00,,00,01,,,,※同一人物と思われるため一番短いものを採用,
★,-,20,2018/11/20 19:52,105-879-SNOW,16935,乗客アプリ（目的地から）,6493,905,15,1,,2018/11/20 19:57,2018/11/20 20:09,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/11/20 20:02,2018/11/20 20:02,2018/11/20 20:16,2018/11/20 20:16,2018/11/20 20:02,2018/11/20 20:02,0:11:57,0:11:57,322,00,00,03,03,,,
-,-,20,2018/11/20 20:07,022-889-GREEN,16952,乗客アプリ（目的地から）,3457,22,9,1,,2018/11/20 20:12,2018/11/20 20:16,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450447 139.635947,馬車道駅（みなとみらい線）,2018/11/20 20:14,2018/11/20 20:14,2018/11/20 20:23,2018/11/20 20:23,,2018/11/20 20:07,0:03:35,0:03:35,,00,05,,,,,
-,-,20,2018/11/20 20:08,006-841-BLUE,16954,乗客アプリ（目的地から）,2823,347,6,1,,2018/11/20 20:13,2018/11/20 20:16,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.456605 139.635327,横浜ベイホテル東急,2018/11/20 20:14,2018/11/20 20:14,2018/11/20 20:26,2018/11/20 20:26,,2018/11/20 20:08,0:03:13,0:03:13,,00,04,,,,,
★,-,20,2018/11/20 20:10,028-044-GREEN 027-417-GREEN,16955,乗客アプリ（地図から）,6647,831,3,2,,2018/11/20 20:23,2018/11/20 20:30,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/20 20:20,2018/11/20 20:20,2018/11/20 20:29,2018/11/20 20:29,2018/11/20 20:20,2018/11/20 20:20,0:07:22,0:14:44,,02,02,,,,,
-,-,20,2018/11/20 20:10,022-248-GREEN,16956,乗客アプリ（目的地から）,1312,96,7,1,,2018/11/20 20:16,2018/11/20 20:22,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 20:16,2018/11/20 20:16,2018/11/20 20:26,2018/11/20 20:34,,2018/11/20 20:10,0:06:33,0:06:33,,00,05,,,,,
-,-,20,2018/11/20 20:12,073-466-ORANGE,16957,乗客アプリ（地図から）,3598,72,4,1,,2018/11/20 20:15,2018/11/20 20:27,35.441441 139.648505,横浜中華街朱雀門,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/20 20:15,2018/11/20 20:15,2018/11/20 20:32,2018/11/20 20:32,,2018/11/20 20:12,0:11:29,0:11:29,,00,03,,,,,
-,-,20,2018/11/20 20:14,109-277-SNOW,16958,乗客アプリ（地図から）,1756,427,10,1,,2018/11/20 20:17,2018/11/20 20:22,35.445783 139.642958,横浜情報文化センター,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/20 20:17,2018/11/20 20:17,2018/11/20 20:23,2018/11/20 20:23,,2018/11/20 20:14,0:05:17,0:05:17,,00,03,,,,,
★,-,20,2018/11/20 20:14,025-761-GREEN,16960,乗客アプリ（地図から）,3025,288,7,1,,2018/11/20 20:16,2018/11/20 20:31,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.441441 139.648505,横浜中華街朱雀門,2018/11/20 20:24,2018/11/20 20:24,2018/11/20 20:44,2018/11/20 20:44,2018/11/20 20:24,2018/11/20 20:24,0:14:47,0:14:47,,00,00,,,,,
-,-,20,2018/11/20 20:16,063-571-BANANA,16961,乗客アプリ（地図から）,3713,772,5,1,,2018/11/20 20:21,2018/11/20 20:32,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/20 20:20,2018/11/20 20:20,2018/11/20 20:37,2018/11/20 20:37,,2018/11/20 20:16,0:10:44,0:10:44,,01,04,,,,,
-,-,20,2018/11/20 20:17,025-486-GREEN,16962,乗客アプリ（地図から）,5672,529,9,1,,2018/11/20 20:20,2018/11/20 20:26,35.452963 139.642093,横浜赤レンガ倉庫,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/20 20:21,2018/11/20 20:21,2018/11/20 20:32,2018/11/20 20:32,,2018/11/20 20:17,0:06:35,0:06:35,,00,02,,,,,
-,-,20,2018/11/20 20:17,023-825-GREEN 069-438-BANANA,16963,乗客アプリ（地図から）,5455,202,11,2,,2018/11/20 20:19,2018/11/20 20:25,35.454389 139.630904,横浜ランドマークタワー,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/20 20:20,2018/11/20 20:20,2018/11/20 20:33,2018/11/20 20:33,,2018/11/20 20:17,0:05:39,0:11:18,,00,01,,,,,
-,-,20,2018/11/20 20:18,068-135-BANANA,16964,まちかど端末（店舗から）,0,557,13,1,,2018/11/20 20:21,2018/11/20 20:27,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/20 20:20,2018/11/20 20:20,2018/11/20 20:28,2018/11/20 20:28,,2018/11/20 20:18,0:06:01,0:06:01,,01,02,,,,,
-,-,20,2018/11/20 20:19,000-363-BLUE 000-362-BLUE 000-361-BLUE,16965,乗客アプリ（地図から）,6817,836,2,3,,2018/11/20 20:23,2018/11/20 20:29,35.452963 139.642093,横浜赤レンガ倉庫,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/20 20:24,2018/11/20 20:24,2018/11/20 20:32,2018/11/20 20:32,,2018/11/20 20:19,0:06:14,0:18:42,,00,03,,,,,
-,-,20,2018/11/20 20:21,102-686-SNOW,16966,乗客アプリ（目的地から）,2339,541,1,1,,2018/11/20 20:25,2018/11/20 20:30,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.456605 139.635327,横浜ベイホテル東急,2018/11/20 20:26,2018/11/20 20:26,2018/11/20 20:36,2018/11/20 20:36,,2018/11/20 20:21,0:04:42,0:04:42,,00,03,,,,,
-,-,20,2018/11/20 20:23,166-556-agekke 166-492-agekke 166-500-agekke 166-520-agekke,16967,まちかど端末（乗降ポイントから）,0,934,8,4,,2018/11/20 20:29,2018/11/20 20:36,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/20 20:29,2018/11/20 20:29,2018/11/20 20:40,2018/11/20 20:40,,2018/11/20 20:23,0:06:53,0:27:32,,00,06,,,,,
-,-,20,2018/11/20 20:23,025-496-GREEN,16968,まちかど端末（乗降ポイントから）,0,233,6,1,,2018/11/20 20:25,2018/11/20 20:31,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 20:26,2018/11/20 20:26,2018/11/20 20:36,2018/11/20 20:36,,2018/11/20 20:23,0:06:00,0:06:00,,00,01,,,,,
-,-,20,2018/11/20 20:24,167-810-CAKE,16969,乗客アプリWeb（地図から）,6781,117,15,2,,2018/11/20 20:28,2018/11/20 20:34,35.453715 139.638133,横浜ワールドポーターズ,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 20:31,2018/11/20 20:31,2018/11/20 20:41,2018/11/20 20:41,,2018/11/20 20:24,0:06:13,0:12:26,,00,04,,,,,
-,-,20,2018/11/20 20:25,024-820-GREEN 024-822-GREEN 024-823-GREEN 024-821-GREEN,16970,乗客アプリ（目的地から）,3689,950,3,4,,2018/11/20 20:30,2018/11/20 20:38,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 20:30,2018/11/20 20:30,2018/11/20 20:40,2018/11/20 20:40,,2018/11/20 20:25,0:07:13,0:28:52,,00,05,,,,,
-,-,20,2018/11/20 20:29,166-548-agekke,16971,乗客アプリ（目的地から）,5428,129,11,1,,2018/11/20 20:34,2018/11/20 20:44,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/20 20:33,2018/11/20 20:33,2018/11/20 20:49,2018/11/20 20:49,,2018/11/20 20:29,0:10:13,0:10:13,,01,05,,,,,
-,-,20,2018/11/20 20:30,166-754-agekke,16972,乗客アプリ（地図から）,6707,89,13,1,,2018/11/20 20:34,2018/11/20 20:43,35.452963 139.642093,横浜赤レンガ倉庫,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/20 20:35,2018/11/20 20:35,2018/11/20 20:46,2018/11/20 20:46,,2018/11/20 20:30,0:08:55,0:08:55,,00,04,,,,,
-,-,20,2018/11/20 20:30,166-738-agekke,16973,乗客アプリ（地図から）,3945,217,2,1,,2018/11/20 20:38,2018/11/20 20:46,35.450554 139.632616,横浜桜木町ワシントンホテル,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/20 20:34,2018/11/20 20:34,2018/11/20 20:44,2018/11/20 20:44,,2018/11/20 20:30,0:07:36,0:07:36,,04,08,,,,,
-,-,20,2018/11/20 20:30,166-532-agekke,16974,乗客アプリ（地図から）,4734,769,6,1,,2018/11/20 20:37,2018/11/20 20:47,35.443908 139.635249,イセザキ・モール,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/20 20:38,2018/11/20 20:38,2018/11/20 20:51,2018/11/20 20:51,,2018/11/20 20:30,0:09:23,0:09:23,,00,06,,,,,
-,-,20,2018/11/20 20:36,015-954-RED,16975,乗客アプリ（地図から）,3445,635,7,1,,2018/11/20 20:41,2018/11/20 20:50,35.447546 139.64358,横浜開港資料館,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/20 20:39,2018/11/20 20:39,2018/11/20 20:53,2018/11/20 20:53,,2018/11/20 20:36,0:09:13,0:09:13,,02,04,,,,,
-,-,20,2018/11/20 20:37,113-747-SUN,16976,まちかど端末（乗降ポイントから）,0,160,1,1,,2018/11/20 20:41,2018/11/20 20:49,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 20:38,2018/11/20 20:38,2018/11/20 20:49,2018/11/20 20:49,,2018/11/20 20:37,0:07:32,0:07:32,,02,04,,,,,
-,-,20,2018/11/20 20:39,073-466-ORANGE,16977,乗客アプリ（地図から）,3598,766,9,1,,2018/11/20 20:44,2018/11/20 20:54,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.443908 139.635249,イセザキ・モール,2018/11/20 20:41,2018/11/20 20:41,2018/11/20 20:56,2018/11/20 20:56,,2018/11/20 20:39,0:10:13,0:10:13,,02,04,,,,,
-,-,20,2018/11/20 20:48,004-237-BLUE,16978,乗客アプリ（地図から）,4852,467,5,1,,2018/11/20 20:50,2018/11/20 20:53,35.454211 139.642721,MARINE & WALK YOKOHAMA,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/20 20:50,2018/11/20 20:50,2018/11/20 20:57,2018/11/20 20:57,,2018/11/20 20:48,0:02:43,0:02:43,,00,02,,,,,
-,-,20,2018/11/20 20:50,019-814-RED,16979,乗客アプリ（地図から）,5351,489,11,1,,2018/11/20 20:54,2018/11/20 21:01,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/20 20:52,2018/11/20 20:52,2018/11/20 21:03,2018/11/20 21:03,,2018/11/20 20:50,0:06:24,0:06:24,,02,04,,,,,
-,-,20,2018/11/20 20:51,029-804-GREEN 029-803-GREEN,16980,乗客アプリ（目的地から）,1761,193,2,2,,2018/11/20 20:53,2018/11/20 21:00,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 20:52,2018/11/20 20:52,2018/11/20 21:01,2018/11/20 21:01,,2018/11/20 20:51,0:06:57,0:13:54,,00,02,,,,,
-,-,20,2018/11/20 20:53,018-344-RED,16981,乗客アプリ（地図から）,5215,189,6,1,,2018/11/20 20:55,2018/11/20 21:01,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 20:55,2018/11/20 20:55,2018/11/20 21:01,2018/11/20 21:01,,2018/11/20 20:53,0:05:33,0:05:33,,00,02,,,,,
-,-,20,2018/11/20 20:53,024-967-GREEN,16982,まちかど端末（店舗から）,0,617,15,1,,2018/11/20 20:55,2018/11/20 21:00,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 20:56,2018/11/20 20:56,2018/11/20 21:05,2018/11/20 21:05,,2018/11/20 20:53,0:05:20,0:05:20,,00,02,,,,,
-,-,20,2018/11/20 20:54,024-964-GREEN 024-966-GREEN,16983,まちかど端末（店舗から）,0,987,3,2,,2018/11/20 20:56,2018/11/20 21:03,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 20:57,2018/11/20 20:57,2018/11/20 21:07,2018/11/20 21:07,,2018/11/20 20:54,0:06:20,0:12:40,,00,02,,,,,
-,-,20,2018/11/20 20:56,015-954-RED,16985,乗客アプリ（目的地から）,3445,607,7,1,,2018/11/20 21:01,2018/11/20 21:09,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 20:59,2018/11/20 20:59,2018/11/20 21:09,2018/11/20 21:09,,2018/11/20 20:56,0:08:17,0:08:17,,01,04,,,,,
★,☆,20,2018/11/20 19:52,027-865-GREEN 027-864-GREEN 027-863-GREEN 027-824-GREEN,16934,乗客アプリ（地図から）,4033,142,4,4,2018/11/20 19:52,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/20 20:02,,2018/11/20 20:12,,2018/11/20 20:02,2018/11/20 20:02,0:00:00,0:00:00,,00,00,,,,※368行と同一人物と思われるため一番短いものを採用,
★,☆,20,2018/11/20 19:56,027-864-GREEN 027-865-GREEN 027-863-GREEN 027-824-GREEN,16943,乗客アプリ（地図から）,4033,737,4,4,2018/11/20 19:56,,,35.455715 139.638114,横浜みなとみらい万葉倶楽部,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/20 20:06,,2018/11/20 20:17,,2018/11/20 20:06,2018/11/20 20:06,0:00:00,0:00:00,,00,,,,,※369行と同一人物と思われるため一番短いものを採用,
★,☆,20,2018/11/20 20:04,025-761-GREEN,16951,乗客アプリ（地図から）,3025,491,7,1,2018/11/20 20:14,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/20 20:14,,2018/11/20 20:16,,2018/11/20 20:14,2018/11/20 20:14,0:00:00,0:00:00,,00,00,,,,,
-,☆,20,2018/11/20 20:07,022-248-GREEN,16953,乗客アプリ（地図から）,1312,704,13,1,2018/11/20 20:09,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/20 20:09,,2018/11/20 20:17,,,2018/11/20 20:07,0:00:00,0:00:00,,00,02,,,,,
-,☆,20,2018/11/20 20:14,105-561-SNOW,16959,乗客アプリ（目的地から）,3930,93,5,1,2018/11/20 20:15,,,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,35.456605 139.635327,横浜ベイホテル東急,2018/11/20 20:21,,2018/11/20 20:37,,,2018/11/20 20:14,0:00:00,0:00:00,,00,06,,,,,
-,☆,20,2018/11/20 20:54,015-954-RED,16984,乗客アプリ（目的地から）,3445,59,7,1,2018/11/20 20:54,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/20 20:56,,2018/11/20 21:06,,,2018/11/20 20:54,0:00:00,0:00:00,,00,02,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.619266055,,,,,,,,,,,,,,,,,,,,,,,,,,
