,,,日時,乗車ID,デマンドID,予約種別,乗客ユニークID,passengerID,車両ID,乗車人数,キャンセル時刻,乗車時刻,降車時刻,乗車位置（緯度、経度）,乗車乗降ポイント,降車位置（緯度、経度）,降車乗降ポイント,乗車予定時間（初回）,乗車予定時間（最終）,降車予定時間（初回）,降車予定時間（最終）,希望乗車時間,希望時間（理論値）,乗車時間,のべ乗車時間,時間帯合計・分(秒切捨）,遅れ時間,待ち時間,待ち時間（平均）,待ち時間（中央値）,,,
-,-,18,2018/11/28 18:01,024-718-GREEN,21413,乗客アプリ（目的地から）,4256,975,2,1,,2018/11/28 18:07,2018/11/28 18:20,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 18:08,2018/11/28 18:08,2018/11/28 18:16,2018/11/28 18:19,,2018/11/28 18:01,0:12:49,0:12:49,,00,05,,,,,
-,-,18,2018/11/28 18:04,030-334-YELLOW,21418,乗客アプリ（地図から）,6059,396,8,1,,2018/11/28 18:07,2018/11/28 18:13,35.443908 139.635249,イセザキ・モール,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 18:06,2018/11/28 18:06,2018/11/28 18:12,2018/11/28 18:12,,2018/11/28 18:04,0:05:51,0:05:51,,00,03,,,,,
★,-,18,2018/11/28 18:04,026-880-GREEN,21420,乗客アプリ（地図から）,3738,894,1,1,,2018/11/28 18:27,2018/11/28 18:41,35.443908 139.635249,イセザキ・モール,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/28 18:27,2018/11/28 18:27,2018/11/28 18:36,2018/11/28 18:36,2018/11/28 18:14,2018/11/28 18:14,0:14:05,0:14:05,,00,12,,,,,
★,-,18,2018/11/28 18:04,077-548-ORANGE 076-793-ORANGE,21421,まちかど端末（店舗から）,0,297,2,2,,2018/11/28 18:13,2018/11/28 18:35,35.456605 139.635327,横浜ベイホテル東急,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 18:13,2018/11/28 18:19,2018/11/28 18:29,2018/11/28 18:35,2018/11/28 18:13,2018/11/28 18:13,0:22:05,0:44:10,,00,00,,,,,
-,-,18,2018/11/28 18:06,020-328-GREEN,21423,まちかど端末（店舗から）,0,674,9,1,,2018/11/28 18:15,2018/11/28 18:25,35.447541 139.644914,シルク博物館,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 18:14,2018/11/28 18:14,2018/11/28 18:23,2018/11/28 18:24,,2018/11/28 18:06,0:10:00,0:10:00,,00,08,,,,,
★,-,18,2018/11/28 18:10,063-058-BANANA,21428,乗客アプリ（Myルートから）,5037,851,11,1,,2018/11/28 18:34,2018/11/28 18:44,35.45256 139.630848,ニューオータニイン横浜プレミアム,35.443908 139.635249,イセザキ・モール,2018/11/28 18:34,2018/11/28 18:34,2018/11/28 18:42,2018/11/28 18:42,2018/11/28 18:20,2018/11/28 18:20,0:09:13,0:09:13,,00,14,,,,,
-,-,18,2018/11/28 18:13,076-796-ORANGE,21432,まちかど端末（乗降ポイントから）,0,563,3,1,,2018/11/28 18:21,2018/11/28 18:26,35.456605 139.635327,横浜ベイホテル東急,35.4587 139.625091,横浜アンパンマンこどもミュージアム,2018/11/28 18:25,2018/11/28 18:25,2018/11/28 18:32,2018/11/28 18:32,,2018/11/28 18:13,0:05:10,0:05:10,,00,07,,,,,
-,-,18,2018/11/28 18:16,065-853-BANANA 065-871-BANANA 065-854-BANANA,21435,乗客アプリ（目的地から）,5930,131,2,3,,2018/11/28 18:21,2018/11/28 18:29,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/28 18:18,2018/11/28 18:20,2018/11/28 18:27,2018/11/28 18:30,,2018/11/28 18:16,0:07:53,0:23:39,,03,05,,,,,
-,-,18,2018/11/28 18:16,065-061-BANANA,21436,乗客アプリ（地図から）,4054,658,3,1,,2018/11/28 18:31,2018/11/28 18:35,35.450447 139.635947,馬車道駅（みなとみらい線）,35.445857 139.647636,ホテルモントレ横浜,2018/11/28 18:39,2018/11/28 18:39,2018/11/28 18:46,2018/11/28 18:46,,2018/11/28 18:16,0:04:05,0:04:05,,00,15,,,,,
★,-,18,2018/11/28 18:17,033-742-YELLOW 034-290-YELLOW 033-743-YELLOW 033-744-YELLOW,21437,まちかど端末（店舗から）,0,821,2,4,,2018/11/28 18:43,2018/11/28 18:52,35.454389 139.630904,横浜ランドマークタワー,35.443908 139.635249,イセザキ・モール,2018/11/28 18:45,2018/11/28 18:45,2018/11/28 18:58,2018/11/28 18:58,2018/11/28 18:27,2018/11/28 18:27,0:08:58,0:35:52,,00,16,,,,,
-,-,18,2018/11/28 18:18,036-517-YELLOW,21438,乗客アプリ（Myルートから）,7019,620,4,1,,2018/11/28 18:24,2018/11/28 18:33,35.447541 139.644914,シルク博物館,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/28 18:22,2018/11/28 18:24,2018/11/28 18:32,2018/11/28 18:40,,2018/11/28 18:18,0:09:06,0:09:06,,01,05,,,,,
★,-,18,2018/11/28 18:20,024-081-GREEN,21439,乗客アプリ（地図から）,3059,543,4,1,,2018/11/28 18:24,2018/11/28 18:42,35.447541 139.644914,シルク博物館,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 18:29,2018/11/28 18:29,2018/11/28 18:49,2018/11/28 18:49,2018/11/28 18:29,2018/11/28 18:29,0:18:36,0:18:36,,00,00,,,,,
-,-,18,2018/11/28 18:21,076-551-ORANGE,21440,乗客アプリ（地図から）,7626,684,13,1,,2018/11/28 18:25,2018/11/28 18:37,35.458187 139.636985,ヨコハマ グランド インターコンチネンタル ホテル／パシフィコ横浜,35.448676 139.635696,横浜平和プラザホテル,2018/11/28 18:26,2018/11/28 18:26,2018/11/28 18:36,2018/11/28 18:38,,2018/11/28 18:21,0:12:01,0:12:01,,00,04,,,,,
-,-,18,2018/11/28 18:25,033-425-YELLOW,21441,まちかど端末（店舗から）,0,129,13,1,,2018/11/28 18:29,2018/11/28 18:39,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 18:31,2018/11/28 18:31,2018/11/28 18:42,2018/11/28 18:43,,2018/11/28 18:25,0:10:17,0:10:17,,00,04,,,,,
-,-,18,2018/11/28 18:27,072-451-ORANGE 033-787-YELLOW 016-872-RED,21442,まちかど端末（店舗から）,0,600,3,3,,2018/11/28 18:41,2018/11/28 18:50,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.456605 139.635327,横浜ベイホテル東急,2018/11/28 18:48,2018/11/28 18:48,2018/11/28 19:05,2018/11/28 19:05,,2018/11/28 18:27,0:09:17,0:27:51,,00,14,,,,,
-,-,18,2018/11/28 18:29,033-419-YELLOW,21443,まちかど端末（店舗から）,0,721,13,1,,2018/11/28 18:30,2018/11/28 18:37,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448676 139.635696,横浜平和プラザホテル,2018/11/28 18:32,2018/11/28 18:32,2018/11/28 18:38,2018/11/28 18:38,,2018/11/28 18:29,0:06:57,0:06:57,,00,00,,,,,
-,-,18,2018/11/28 18:30,020-539-GREEN 021-304-GREEN 021-305-GREEN,21444,乗客アプリ（地図から）,5945,316,6,3,,2018/11/28 18:33,2018/11/28 18:37,35.453715 139.638133,横浜ワールドポーターズ,35.448801 139.636702,ホテルルートイン横浜馬車道,2018/11/28 18:33,2018/11/28 18:33,2018/11/28 18:42,2018/11/28 18:51,,2018/11/28 18:30,0:04:13,0:12:39,,00,02,,,,,
-,-,18,2018/11/28 18:31,118-404-SUN,21445,乗客アプリ（Myルートから）,5455,832,15,1,,2018/11/28 18:44,2018/11/28 18:49,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,35.451031 139.647069,横浜港大さん橋国際客船ターミナル,2018/11/28 18:45,2018/11/28 18:45,2018/11/28 18:50,2018/11/28 18:50,,2018/11/28 18:31,0:04:30,0:04:30,,00,13,,,,,
-,-,18,2018/11/28 18:34,033-325-YELLOW 033-324-YELLOW,21447,まちかど端末（乗降ポイントから）,0,444,5,2,,2018/11/28 18:39,2018/11/28 18:56,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.441441 139.648505,横浜中華街朱雀門,2018/11/28 18:37,2018/11/28 18:38,2018/11/28 18:53,2018/11/28 19:04,,2018/11/28 18:34,0:17:24,0:34:48,,01,04,,,,,
★,-,18,2018/11/28 18:35,033-323-YELLOW,21448,まちかど端末（乗降ポイントから）,0,126,5,1,,2018/11/28 18:39,2018/11/28 18:49,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443908 139.635249,イセザキ・モール,2018/11/28 18:45,2018/11/28 18:45,2018/11/28 18:56,2018/11/28 18:56,2018/11/28 18:45,2018/11/28 18:45,0:09:33,0:09:33,,00,00,,,,,
-,-,18,2018/11/28 18:35,166-534-agekke,21449,乗客アプリ（地図から）,1751,775,6,1,,2018/11/28 18:42,2018/11/28 18:52,35.445783 139.642958,横浜情報文化センター,35.456605 139.635327,横浜ベイホテル東急,2018/11/28 18:43,2018/11/28 18:43,2018/11/28 18:57,2018/11/28 18:57,,2018/11/28 18:35,0:10:09,0:10:09,,00,06,,,,,
★,-,18,2018/11/28 18:38,033-861-YELLOW 076-602-ORANGE 033-862-YELLOW,21450,乗客アプリ（地図から）,6734,615,4,3,,2018/11/28 18:47,2018/11/28 18:58,35.456605 139.635327,横浜ベイホテル東急,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/28 18:48,2018/11/28 18:48,2018/11/28 19:11,2018/11/28 19:11,2018/11/28 18:48,2018/11/28 18:48,0:11:10,0:33:30,,00,00,,,,,
-,-,18,2018/11/28 18:39,020-538-GREEN 033-585-YELLOW,21452,まちかど端末（乗降ポイントから）,0,939,6,2,,2018/11/28 19:03,2018/11/28 19:12,35.453715 139.638133,横浜ワールドポーターズ,35.443908 139.635249,イセザキ・モール,2018/11/28 19:03,2018/11/28 19:03,2018/11/28 19:14,2018/11/28 19:14,,2018/11/28 18:39,0:09:46,0:19:32,,00,23,,,,,
-,-,18,2018/11/28 18:44,033-420-YELLOW,21454,まちかど端末（乗降ポイントから）,0,91,3,1,,2018/11/28 18:53,2018/11/28 18:58,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.448676 139.635696,横浜平和プラザホテル,2018/11/28 18:51,2018/11/28 18:51,2018/11/28 18:58,2018/11/28 18:58,,2018/11/28 18:44,0:04:53,0:04:53,,02,09,,,,,
★,-,18,2018/11/28 18:46,064-768-BANANA 063-381-BANANA,21455,乗客アプリ（Myルートから）,5528,532,8,2,,2018/11/28 18:53,2018/11/28 18:58,35.452963 139.642093,横浜赤レンガ倉庫,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/28 18:56,2018/11/28 18:56,2018/11/28 19:04,2018/11/28 19:04,2018/11/28 18:56,2018/11/28 18:56,0:05:09,0:10:18,,00,00,,,,,
-,-,18,2018/11/28 18:59,168-002-CAKE,21461,乗客アプリWeb（目的地から）,7662,679,15,1,,2018/11/28 19:05,2018/11/28 19:09,35.452963 139.642093,横浜赤レンガ倉庫,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 19:06,2018/11/28 19:06,2018/11/28 19:16,2018/11/28 19:16,,2018/11/28 18:59,0:04:11,0:04:11,,00,06,,,,,
★,☆,18,2018/11/28 17:15,167-998-CAKE,21367,乗客アプリWeb（目的地から）,3318,298,11,1,2018/11/28 18:06,,,35.447541 139.644914,シルク博物館,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/28 18:15,,2018/11/28 18:30,,2018/11/28 18:15,2018/11/28 18:15,0:00:00,0:00:00,,00,00,,,,,
★,☆,18,2018/11/28 17:51,024-718-GREEN,21402,乗客アプリ（目的地から）,4256,773,5,1,2018/11/28 17:51,,,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 18:30,,2018/11/28 18:35,,2018/11/28 18:01,2018/11/28 18:01,0:00:00,0:00:00,,00,,,,,"※357,358行と同一人物と思われるため一番短い待ち時間を採用",
★,☆,18,2018/11/28 17:55,024-718-GREEN,21404,乗客アプリ（目的地から）,4256,679,11,1,2018/11/28 17:56,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 18:30,,2018/11/28 18:40,,2018/11/28 18:05,2018/11/28 18:05,0:00:00,0:00:00,,00,24,,,,"※356,358行と同一人物と思われるため一番短い待ち時間を採用",
★,☆,18,2018/11/28 17:58,024-718-GREEN,21406,乗客アプリ（目的地から）,4256,414,15,1,2018/11/28 18:00,,,35.45435 139.631762,横浜ロイヤルパークホテル,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 18:37,,2018/11/28 18:47,,2018/11/28 18:08,2018/11/28 18:08,0:00:00,0:00:00,,00,,,,,"※357,356行と同一人物と思われるため一番短い待ち時間を採用",
★,☆,18,2018/11/28 17:58,026-052-GREEN 026-057-GREEN,21407,乗客アプリ（地図から）,6917,336,6,2,2018/11/28 17:59,,,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 18:41,,2018/11/28 18:59,,2018/11/28 18:08,2018/11/28 18:08,0:00:00,0:00:00,,00,,,,,※359行と同一人物と思われるため一番短い待ち時間を採用,
★,☆,18,2018/11/28 17:59,076-790-ORANGE 076-789-ORANGE,21409,乗客アプリ（地図から）,6053,452,6,2,2018/11/28 18:00,,,35.456605 139.635327,横浜ベイホテル東急,35.450554 139.632616,横浜桜木町ワシントンホテル,2018/11/28 18:42,,2018/11/28 18:53,,2018/11/28 18:09,2018/11/28 18:09,0:00:00,0:00:00,,00,32,,,,,
-,☆,18,2018/11/28 18:00,026-052-GREEN,21410,乗客アプリ（地図から）,6917,68,1,1,2018/11/28 18:00,,,35.443908 139.635249,イセザキ・モール,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 18:08,,2018/11/28 18:21,,,2018/11/28 18:00,0:00:00,0:00:00,,00,08,,,,※361行と同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/28 18:02,063-381-BANANA,21414,乗客アプリ（地図から）,5528,600,2,1,2018/11/28 18:02,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/28 18:26,,2018/11/28 18:34,,,2018/11/28 18:02,0:00:00,0:00:00,,00,,,,,"※365,366行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,18,2018/11/28 18:03,030-334-YELLOW,21415,乗客アプリ（地図から）,6059,757,2,1,2018/11/28 18:03,,,35.443569 139.641792,ダイワロイネットホテル横浜公園,35.456605 139.635327,横浜ベイホテル東急,2018/11/28 18:31,,2018/11/28 18:44,,,2018/11/28 18:03,0:00:00,0:00:00,,00,28,,,,,
★,☆,18,2018/11/28 18:03,033-416-YELLOW,21416,まちかど端末（店舗から）,0,746,6,1,2018/11/28 18:10,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/28 18:31,,2018/11/28 18:40,,2018/11/28 18:12,2018/11/28 18:12,0:00:00,0:00:00,,00,18,,,,,
-,☆,18,2018/11/28 18:03,063-381-BANANA,21417,乗客アプリ（地図から）,5528,516,1,1,2018/11/28 18:03,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/28 18:33,,2018/11/28 18:42,,,2018/11/28 18:03,0:00:00,0:00:00,,00,,,,,"※362,366行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,18,2018/11/28 18:04,063-381-BANANA,21419,乗客アプリ（地図から）,5528,782,2,1,2018/11/28 18:13,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/28 18:25,,2018/11/28 18:34,,,2018/11/28 18:04,0:00:00,0:00:00,,00,20,,,,"※365,362行と同一人物と思われるため一番短い待ち時間を採用",
-,☆,18,2018/11/28 18:05,036-306-YELLOW,21422,乗客アプリ（Myルートから）,7569,526,11,1,2018/11/28 18:09,,,35.447541 139.644914,シルク博物館,35.443908 139.635249,イセザキ・モール,2018/11/28 18:27,,2018/11/28 18:33,,,2018/11/28 18:05,0:00:00,0:00:00,,00,22,,,,,
-,☆,18,2018/11/28 18:07,167-998-CAKE,21424,乗客アプリWeb（目的地から）,3318,719,11,1,2018/11/28 18:07,,,35.447541 139.644914,シルク博物館,35.45435 139.631762,横浜ロイヤルパークホテル,2018/11/28 18:27,,2018/11/28 18:44,,,2018/11/28 18:07,0:00:00,0:00:00,,00,20,,,,,
-,☆,18,2018/11/28 18:07,036-517-YELLOW,21425,乗客アプリ（Myルートから）,7019,489,9,1,2018/11/28 18:17,,,35.447541 139.644914,シルク博物館,35.45256 139.630848,ニューオータニイン横浜プレミアム,2018/11/28 18:15,,2018/11/28 18:27,,,2018/11/28 18:07,0:00:00,0:00:00,,00,09,,,,,
-,☆,18,2018/11/28 18:08,113-611-SUN 113-613-SUN,21426,乗客アプリ（目的地から）,3931,870,2,2,2018/11/28 18:09,,,35.448676 139.635696,横浜平和プラザホテル,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/28 18:44,,2018/11/28 18:54,,,2018/11/28 18:08,0:00:00,0:00:00,,00,35,,,,,
-,☆,18,2018/11/28 18:10,065-853-BANANA 065-871-BANANA 065-854-BANANA,21427,乗客アプリ（目的地から）,5930,620,2,3,2018/11/28 18:10,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/28 18:51,,2018/11/28 19:02,,,2018/11/28 18:10,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/28 18:10,033-416-YELLOW,21429,まちかど端末（店舗から）,0,799,8,1,2018/11/28 18:10,,,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,35.443908 139.635249,イセザキ・モール,2018/11/28 18:51,,2018/11/28 19:00,,,2018/11/28 18:10,0:00:00,0:00:00,,00,40,,,,,
-,☆,18,2018/11/28 18:10,116-117-SUN,21430,乗客アプリ（地図から）,7668,52,1,1,2018/11/28 18:10,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/28 19:03,,2018/11/28 19:12,,,2018/11/28 18:10,0:00:00,0:00:00,,00,52,,,,,
-,☆,18,2018/11/28 18:12,065-853-BANANA 065-871-BANANA 065-854-BANANA,21431,乗客アプリ（目的地から）,5930,263,2,3,2018/11/28 18:12,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/28 18:53,,2018/11/28 19:04,,,2018/11/28 18:12,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/28 18:13,065-853-BANANA 065-871-BANANA 065-854-BANANA,21433,乗客アプリ（目的地から）,5930,728,3,3,2018/11/28 18:14,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.454425 139.64064,ＪＩＣＡ横浜 （海外移住資料館）,2018/11/28 18:36,,2018/11/28 18:45,,,2018/11/28 18:13,0:00:00,0:00:00,,00,,,,,※同一人物と思われるため一番短い待ち時間を採用,
-,☆,18,2018/11/28 18:15,065-854-BANANA,21434,乗客アプリ（目的地から）,5930,84,2,1,2018/11/28 18:15,,,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.454211 139.642721,MARINE & WALK YOKOHAMA,2018/11/28 18:18,,2018/11/28 18:27,,,2018/11/28 18:15,0:00:00,0:00:00,,00,03,,,,※同一人物と思われるため一番短い待ち時間を採用,
★,☆,18,2018/11/28 18:33,064-768-BANANA 063-381-BANANA,21446,乗客アプリ（地図から）,5528,156,6,2,2018/11/28 18:33,,,35.452963 139.642093,横浜赤レンガ倉庫,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/28 18:43,,2018/11/28 18:56,,2018/11/28 18:43,2018/11/28 18:43,0:00:00,0:00:00,,00,00,,,,,
-,☆,18,2018/11/28 18:39,025-162-GREEN,21451,乗客アプリ（目的地から）,3587,434,15,1,2018/11/28 18:40,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/28 18:56,,2018/11/28 19:05,,,2018/11/28 18:39,0:00:00,0:00:00,,00,17,,,,,
-,☆,18,2018/11/28 18:42,025-163-GREEN 034-148-YELLOW 076-502-ORANGE 025-162-GREEN,21453,まちかど端末（店舗から）,0,301,15,4,2018/11/28 18:45,,,35.448801 139.636702,ホテルルートイン横浜馬車道,35.441002 139.650809,横浜元町ショッピングストリート,2018/11/28 18:56,,2018/11/28 19:08,,,2018/11/28 18:42,0:00:00,0:00:00,,00,14,,,,,
-,☆,18,2018/11/28 18:53,111-379-SUN,21457,乗客アプリ（Myルートから）,5540,61,2,1,2018/11/28 18:54,,,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/28 18:58,,2018/11/28 19:07,,,2018/11/28 18:53,0:00:00,0:00:00,,00,04,,,,,
★,-,19,2018/11/28 18:54,111-379-SUN,21458,乗客アプリ（Myルートから）,5540,157,3,1,,2018/11/28 19:01,2018/11/28 19:14,35.450554 139.632616,横浜桜木町ワシントンホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/28 19:04,2018/11/28 19:04,2018/11/28 19:13,2018/11/28 19:17,2018/11/28 19:04,2018/11/28 19:04,0:13:06,0:13:06,319,00,00,02,02,,,
★,-,19,2018/11/28 18:58,073-718-ORANGE,21460,乗客アプリ（Myルートから）,3462,962,1,1,,2018/11/28 19:06,2018/11/28 19:16,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.443569 139.641792,ダイワロイネットホテル横浜公園,2018/11/28 19:08,2018/11/28 19:08,2018/11/28 19:20,2018/11/28 19:20,2018/11/28 19:08,2018/11/28 19:08,0:10:03,0:10:03,,00,00,,,,,
★,-,19,2018/11/28 18:59,111-713-SUN,21462,乗客アプリ（目的地から）,4397,419,3,1,,2018/11/28 19:05,2018/11/28 19:16,35.448801 139.636702,ホテルルートイン横浜馬車道,35.443704 139.651332,ホテルメルパルク横浜,2018/11/28 19:09,2018/11/28 19:09,2018/11/28 19:25,2018/11/28 19:25,2018/11/28 19:09,2018/11/28 19:09,0:10:23,0:10:23,,00,00,,,,,
-,-,19,2018/11/28 19:02,024-718-GREEN,21463,乗客アプリ（目的地から）,4256,869,5,1,,2018/11/28 19:06,2018/11/28 19:19,35.462896 139.63236,ホテルビスタプレミオみなとみらい,35.44291 139.650404,元町・中華街駅（みなとみらい線）,2018/11/28 19:10,2018/11/28 19:10,2018/11/28 19:25,2018/11/28 19:25,,2018/11/28 19:02,0:13:29,0:13:29,,00,04,,,,,
-,-,19,2018/11/28 19:03,025-338-GREEN 070-379-ORANGE 033-339-YELLOW,21464,乗客アプリ（Myルートから）,3653,776,1,3,,2018/11/28 19:05,2018/11/28 19:19,35.458507 139.628741,みなとみらいグランドセントラルタワー,35.445857 139.647636,ホテルモントレ横浜,2018/11/28 19:05,2018/11/28 19:05,2018/11/28 19:27,2018/11/28 19:27,,2018/11/28 19:03,0:14:14,0:42:42,,00,02,,,,,
-,-,19,2018/11/28 19:06,065-061-BANANA,21465,乗客アプリ（地図から）,4054,381,10,1,,2018/11/28 19:10,2018/11/28 19:14,35.44291 139.650404,元町・中華街駅（みなとみらい線）,35.447546 139.64358,横浜開港資料館,2018/11/28 19:08,2018/11/28 19:08,2018/11/28 19:13,2018/11/28 19:13,,2018/11/28 19:06,0:04:12,0:04:12,,01,04,,,,,
★,-,19,2018/11/28 19:11,052-700-STRAWBERRY 052-871-STRAWBERRY,21467,乗客アプリ（地図から）,7671,658,10,2,,2018/11/28 19:21,2018/11/28 19:28,35.448801 139.636702,ホテルルートイン横浜馬車道,35.456605 139.635327,横浜ベイホテル東急,2018/11/28 19:21,2018/11/28 19:21,2018/11/28 19:33,2018/11/28 19:34,2018/11/28 19:21,2018/11/28 19:21,0:06:38,0:13:16,,00,00,,,,,
★,-,19,2018/11/28 19:12,063-791-BANANA 063-792-BANANA,21468,乗客アプリ（地図から）,5131,618,10,2,,2018/11/28 19:21,2018/11/28 19:34,35.448801 139.636702,ホテルルートイン横浜馬車道,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 19:22,2018/11/28 19:22,2018/11/28 19:39,2018/11/28 19:39,2018/11/28 19:22,2018/11/28 19:22,0:13:19,0:26:38,,00,00,,,,,
-,-,19,2018/11/28 19:13,076-128-ORANGE 076-126-ORANGE 076-127-ORANGE,21469,まちかど端末（店舗から）,0,737,2,3,,2018/11/28 19:18,2018/11/28 19:23,35.45435 139.631762,横浜ロイヤルパークホテル,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/28 19:19,2018/11/28 19:19,2018/11/28 19:29,2018/11/28 19:29,,2018/11/28 19:13,0:05:38,0:16:54,,00,05,,,,,
★,-,19,2018/11/28 19:16,065-061-BANANA,21470,乗客アプリ（地図から）,4054,29,4,1,,2018/11/28 19:26,2018/11/28 19:33,35.447546 139.64358,横浜開港資料館,35.456605 139.635327,横浜ベイホテル東急,2018/11/28 19:26,2018/11/28 19:26,2018/11/28 19:40,2018/11/28 19:40,2018/11/28 19:26,2018/11/28 19:26,0:06:56,0:06:56,,00,00,,,,,
-,-,19,2018/11/28 19:17,026-590-GREEN,21472,まちかど端末（店舗から）,0,382,11,1,,2018/11/28 19:25,2018/11/28 19:31,35.454389 139.630904,横浜ランドマークタワー,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/28 19:22,2018/11/28 19:22,2018/11/28 19:32,2018/11/28 19:34,,2018/11/28 19:17,0:05:56,0:05:56,,02,07,,,,,
-,-,19,2018/11/28 19:20,075-825-ORANGE 075-826-ORANGE 075-804-ORANGE,21474,乗客アプリ（Myルートから）,5476,680,5,3,,2018/11/28 19:23,2018/11/28 19:29,35.443073 139.651914,横浜人形の家,35.443863 139.64702,ローズホテル横浜（横浜中華街内）,2018/11/28 19:23,2018/11/28 19:23,2018/11/28 19:30,2018/11/28 19:30,,2018/11/28 19:20,0:05:16,0:15:48,,00,03,,,,,
-,-,19,2018/11/28 19:31,025-529-GREEN,21477,乗客アプリ（地図から）,5351,959,1,1,,2018/11/28 19:33,2018/11/28 19:39,35.450554 139.632616,横浜桜木町ワシントンホテル,35.458507 139.628741,みなとみらいグランドセントラルタワー,2018/11/28 19:36,2018/11/28 19:36,2018/11/28 19:44,2018/11/28 19:44,,2018/11/28 19:31,0:05:36,0:05:36,,00,02,,,,,
-,-,19,2018/11/28 19:32,166-534-agekke,21478,乗客アプリ（地図から）,1751,399,4,1,,2018/11/28 19:34,2018/11/28 19:37,35.456605 139.635327,横浜ベイホテル東急,35.452963 139.642093,横浜赤レンガ倉庫,2018/11/28 19:35,2018/11/28 19:35,2018/11/28 19:41,2018/11/28 19:41,,2018/11/28 19:32,0:03:26,0:03:26,,00,01,,,,,
★,-,19,2018/11/28 19:33,065-853-BANANA 065-871-BANANA 065-854-BANANA,21480,乗客アプリ（目的地から）,5930,718,4,3,,2018/11/28 19:38,2018/11/28 19:46,35.452963 139.642093,横浜赤レンガ倉庫,35.462896 139.63236,ホテルビスタプレミオみなとみらい,2018/11/28 19:43,2018/11/28 19:43,2018/11/28 19:55,2018/11/28 19:55,2018/11/28 19:43,2018/11/28 19:43,0:08:25,0:25:15,,00,00,,,,,
